type,brom_ref,group,name,version,license-id
library,@npmcli/ci-detect@3.0.2,@npmcli,ci-detect,3.0.2,ISC
library,@npmcli/fs@1.0.0,@npmcli,fs,1.0.0,ISC
library,@npmcli/fs@1.1.1,@npmcli,fs,1.1.1,ISC
library,@npmcli/fs@2.1.2,@npmcli,fs,2.1.2,ISC
library,@npmcli/fs@3.1.0,@npmcli,fs,3.1.0,ISC
library,@npmcli/fs@3.1.1,@npmcli,fs,3.1.1,ISC
library,@npmcli/git@2.0.2,@npmcli,git,2.0.2,ISC
library,@npmcli/git@2.0.4,@npmcli,git,2.0.4,ISC
library,@npmcli/git@2.1.0,@npmcli,git,2.1.0,ISC
library,@npmcli/git@4.0.3,@npmcli,git,4.0.3,ISC
library,@npmcli/git@4.1.0,@npmcli,git,4.1.0,ISC
library,@npmcli/installed-package-contents@1.0.5,@npmcli,installed-package-contents,1.0.5,ISC
library,@npmcli/installed-package-contents@1.0.7,@npmcli,installed-package-contents,1.0.7,ISC
library,@npmcli/installed-package-contents@2.0.1,@npmcli,installed-package-contents,2.0.1,ISC
library,@npmcli/installed-package-contents@2.0.2,@npmcli,installed-package-contents,2.0.2,ISC
library,@npmcli/installed-package-contents@2.1.0,@npmcli,installed-package-contents,2.1.0,ISC
library,@npmcli/move-file@1.0.1,@npmcli,move-file,1.0.1,MIT
library,@npmcli/move-file@1.1.1,@npmcli,move-file,1.1.1,MIT
library,@npmcli/move-file@1.1.2,@npmcli,move-file,1.1.2,MIT
library,@npmcli/move-file@2.0.1,@npmcli,move-file,2.0.1,MIT
library,@npmcli/node-gyp@1.0.1,@npmcli,node-gyp,1.0.1,ISC
library,@npmcli/node-gyp@1.0.2,@npmcli,node-gyp,1.0.2,ISC
library,@npmcli/node-gyp@1.0.3,@npmcli,node-gyp,1.0.3,ISC
library,@npmcli/node-gyp@3.0.0,@npmcli,node-gyp,3.0.0,ISC
library,@npmcli/promise-spawn@1.2.0,@npmcli,promise-spawn,1.2.0,ISC
library,@npmcli/promise-spawn@1.3.2,@npmcli,promise-spawn,1.3.2,ISC
library,@npmcli/promise-spawn@6.0.1,@npmcli,promise-spawn,6.0.1,ISC
library,@npmcli/promise-spawn@6.0.2,@npmcli,promise-spawn,6.0.2,ISC
library,@npmcli/run-script@1.3.1,@npmcli,run-script,1.3.1,ISC
library,@npmcli/run-script@1.8.2,@npmcli,run-script,1.8.2,ISC
library,@npmcli/run-script@1.8.6,@npmcli,run-script,1.8.6,ISC
library,@npmcli/run-script@2.0.0,@npmcli,run-script,2.0.0,ISC
library,@npmcli/run-script@6.0.0,@npmcli,run-script,6.0.0,ISC
library,@npmcli/run-script@6.0.2,@npmcli,run-script,6.0.2,ISC
library,@octokit/auth-token@2.4.1,@octokit,auth-token,2.4.1,MIT
library,@octokit/auth-token@2.4.5,@octokit,auth-token,2.4.5,MIT
library,@octokit/endpoint@6.0.1,@octokit,endpoint,6.0.1,MIT
library,@octokit/endpoint@6.0.11,@octokit,endpoint,6.0.11,MIT
library,@octokit/openapi-types@5.3.2,@octokit,openapi-types,5.3.2,MIT
library,@octokit/plugin-enterprise-rest@6.0.1,@octokit,plugin-enterprise-rest,6.0.1,MIT
library,@octokit/plugin-paginate-rest@1.1.2,@octokit,plugin-paginate-rest,1.1.2,MIT
library,@octokit/plugin-request-log@1.0.0,@octokit,plugin-request-log,1.0.0,MIT
library,@octokit/plugin-request-log@1.0.3,@octokit,plugin-request-log,1.0.3,MIT
library,@octokit/plugin-rest-endpoint-methods@2.4.0,@octokit,plugin-rest-endpoint-methods,2.4.0,MIT
library,@octokit/request-error@1.2.1,@octokit,request-error,1.2.1,MIT
library,@octokit/request-error@2.0.1,@octokit,request-error,2.0.1,MIT
library,@octokit/request-error@2.0.5,@octokit,request-error,2.0.5,MIT
library,@octokit/request@5.4.14,@octokit,request,5.4.14,MIT
library,@octokit/request@5.4.4,@octokit,request,5.4.4,MIT
library,@octokit/rest@16.43.1,@octokit,rest,16.43.1,MIT
library,@octokit/rest@16.43.2,@octokit,rest,16.43.2,MIT
library,@octokit/types@2.16.2,@octokit,types,2.16.2,MIT
library,@octokit/types@4.0.2,@octokit,types,4.0.2,MIT
library,@octokit/types@6.12.2,@octokit,types,6.12.2,MIT
library,@opentelemetry/api-logs@0.51.1,@opentelemetry,api-logs,0.51.1,Apache-2.0
library,@opentelemetry/api@1.7.0,@opentelemetry,api,1.7.0,Apache-2.0
library,@opentelemetry/api@1.8.0,@opentelemetry,api,1.8.0,Apache-2.0
library,@opentelemetry/api@1.9.0,@opentelemetry,api,1.9.0,Apache-2.0
library,@opentelemetry/context-async-hooks@0.24.0,@opentelemetry,context-async-hooks,0.24.0,Apache-2.0
library,@opentelemetry/core@0.24.0,@opentelemetry,core,0.24.0,Apache-2.0
library,@opentelemetry/core@1.24.1,@opentelemetry,core,1.24.1,Apache-2.0
library,@opentelemetry/exporter-trace-otlp-grpc@0.51.1,@opentelemetry,exporter-trace-otlp-grpc,0.51.1,Apache-2.0
library,@opentelemetry/instrumentation-fastify@0.36.1,@opentelemetry,instrumentation-fastify,0.36.1,Apache-2.0
library,@opentelemetry/instrumentation-http@0.51.1,@opentelemetry,instrumentation-http,0.51.1,Apache-2.0
library,@opentelemetry/instrumentation@0.51.1,@opentelemetry,instrumentation,0.51.1,Apache-2.0
library,@opentelemetry/node@0.24.0,@opentelemetry,node,0.24.0,Apache-2.0
library,@opentelemetry/otlp-exporter-base@0.51.1,@opentelemetry,otlp-exporter-base,0.51.1,Apache-2.0
library,@opentelemetry/otlp-grpc-exporter-base@0.51.1,@opentelemetry,otlp-grpc-exporter-base,0.51.1,Apache-2.0
library,@opentelemetry/otlp-transformer@0.51.1,@opentelemetry,otlp-transformer,0.51.1,Apache-2.0
library,@opentelemetry/propagator-b3@0.24.0,@opentelemetry,propagator-b3,0.24.0,Apache-2.0
library,@opentelemetry/propagator-jaeger@0.24.0,@opentelemetry,propagator-jaeger,0.24.0,Apache-2.0
library,@opentelemetry/resources@0.24.0,@opentelemetry,resources,0.24.0,Apache-2.0
library,@opentelemetry/resources@1.24.1,@opentelemetry,resources,1.24.1,Apache-2.0
library,@opentelemetry/sdk-logs@0.51.1,@opentelemetry,sdk-logs,0.51.1,Apache-2.0
library,@opentelemetry/sdk-metrics@1.24.1,@opentelemetry,sdk-metrics,1.24.1,Apache-2.0
library,@opentelemetry/sdk-trace-base@1.24.1,@opentelemetry,sdk-trace-base,1.24.1,Apache-2.0
library,@opentelemetry/semantic-conventions@0.24.0,@opentelemetry,semantic-conventions,0.24.0,Apache-2.0
library,@opentelemetry/semantic-conventions@1.24.1,@opentelemetry,semantic-conventions,1.24.1,Apache-2.0
library,@opentelemetry/tracing@0.24.0,@opentelemetry,tracing,0.24.0,Apache-2.0
library,@ory/keto-client@0.11.0-alpha.0,@ory,keto-client,0.11.0-alpha.0,Apache-2.0
library,@ory/keto-client@0.6.0-alpha.6,@ory,keto-client,0.6.0-alpha.6,Apache-2.0
library,@ory/keto-client@v0.6.0-alpha.6,@ory,keto-client,v0.6.0-alpha.6,Apache-2.0
library,@panva/asn1.js@1.0.0,@panva,asn1.js,1.0.0,MIT
library,@pkgjs/parseargs@0.11.0,@pkgjs,parseargs,0.11.0,MIT
library,@pkgr/utils@2.4.1,@pkgr,utils,2.4.1,MIT
library,@pmmmwh/react-refresh-webpack-plugin@0.4.2,@pmmmwh,react-refresh-webpack-plugin,0.4.2,MIT
library,@pnpm/config.env-replace@1.0.0,@pnpm,config.env-replace,1.0.0,MIT
library,@pnpm/config.env-replace@1.1.0,@pnpm,config.env-replace,1.1.0,MIT
library,@pnpm/network.ca-file@1.0.1,@pnpm,network.ca-file,1.0.1,MIT
library,@pnpm/network.ca-file@1.0.2,@pnpm,network.ca-file,1.0.2,MIT
library,@pnpm/npm-conf@1.0.4,@pnpm,npm-conf,1.0.4,MIT
library,@pnpm/npm-conf@2.1.0,@pnpm,npm-conf,2.1.0,MIT
library,@pnpm/npm-conf@2.2.0,@pnpm,npm-conf,2.2.0,MIT
library,@pnpm/npm-conf@2.2.2,@pnpm,npm-conf,2.2.2,MIT
library,@popperjs/core@2.11.8,@popperjs,core,2.11.8,MIT
library,@postman/form-data@3.1.1,@postman,form-data,3.1.1,MIT
library,@postman/tunnel-agent@0.6.3,@postman,tunnel-agent,0.6.3,Apache-2.0
library,@prisma/client@3.15.2,@prisma,client,3.15.2,Apache-2.0
library,@prisma/engines-version@3.15.1-1.461d6a05159055555eb7dfb337c9fb271cbd4d7e,@prisma,engines-version,3.15.1-1.461d6a05159055555eb7dfb337c9fb271cbd4d7e,Apache-2.0
library,@prisma/engines@3.15.1-1.461d6a05159055555eb7dfb337c9fb271cbd4d7e,@prisma,engines,3.15.1-1.461d6a05159055555eb7dfb337c9fb271cbd4d7e,Apache-2.0
library,@protobufjs/aspromise@1.1.2,@protobufjs,aspromise,1.1.2,BSD-3-Clause
library,@protobufjs/base64@1.1.2,@protobufjs,base64,1.1.2,BSD-3-Clause
library,@protobufjs/codegen@2.0.4,@protobufjs,codegen,2.0.4,BSD-3-Clause
library,@protobufjs/eventemitter@1.1.0,@protobufjs,eventemitter,1.1.0,BSD-3-Clause
library,@protobufjs/fetch@1.1.0,@protobufjs,fetch,1.1.0,BSD-3-Clause
library,@protobufjs/float@1.0.2,@protobufjs,float,1.0.2,BSD-3-Clause
library,@protobufjs/inquire@1.1.0,@protobufjs,inquire,1.1.0,BSD-3-Clause
library,@protobufjs/path@1.1.2,@protobufjs,path,1.1.2,BSD-3-Clause
library,@protobufjs/pool@1.1.0,@protobufjs,pool,1.1.0,BSD-3-Clause
library,@protobufjs/utf8@1.1.0,@protobufjs,utf8,1.1.0,BSD-3-Clause
library,@rc-component/portal@1.1.2,@rc-component,portal,1.1.2,MIT
library,@redocly/cli@1.16.0,@redocly,cli,1.16.0,MIT
library,@redocly/config@0.1.2,@redocly,config,0.1.2,
library,@redocly/config@0.1.5,@redocly,config,0.1.5,MIT
library,@redocly/config@0.2.0,@redocly,config,0.2.0,MIT
library,@redocly/config@0.6.1,@redocly,config,0.6.1,MIT
library,@redocly/openapi-core@1.10.3,@redocly,openapi-core,1.10.3,MIT
library,@redocly/openapi-core@1.10.4,@redocly,openapi-core,1.10.4,MIT
library,@redocly/openapi-core@1.10.5,@redocly,openapi-core,1.10.5,MIT
library,@redocly/openapi-core@1.11.0,@redocly,openapi-core,1.11.0,MIT
library,@redocly/openapi-core@1.16.0,@redocly,openapi-core,1.16.0,MIT
library,@remix-run/router@1.14.2,@remix-run,router,1.14.2,MIT
library,@rollup/plugin-node-resolve@7.1.3,@rollup,plugin-node-resolve,7.1.3,MIT
library,@rollup/pluginutils@4.2.1,@rollup,pluginutils,4.2.1,MIT
library,@rollup/rollup-darwin-arm64@4.9.4,@rollup,rollup-darwin-arm64,4.9.4,MIT
library,@schematics/angular@12.2.18,@schematics,angular,12.2.18,MIT
library,@sendgrid/client@8.1.0,@sendgrid,client,8.1.0,MIT
library,@sendgrid/helpers@8.0.0,@sendgrid,helpers,8.0.0,MIT
library,@sendgrid/mail@8.1.0,@sendgrid,mail,8.1.0,MIT
library,@shelf/jest-mongodb@4.3.2,@shelf,jest-mongodb,4.3.2,MIT
library,@sideway/address@4.1.1,@sideway,address,4.1.1,BSD-3-Clause
library,@sideway/address@4.1.4,@sideway,address,4.1.4,BSD-3-Clause
library,@sideway/address@4.1.5,@sideway,address,4.1.5,BSD-3-Clause
library,@sideway/formula@3.0.0,@sideway,formula,3.0.0,BSD-3-Clause
library,@sideway/formula@3.0.1,@sideway,formula,3.0.1,BSD-3-Clause
library,@sideway/pinpoint@2.0.0,@sideway,pinpoint,2.0.0,BSD-3-Clause
library,@sigstore/bundle@1.1.0,@sigstore,bundle,1.1.0,Apache-2.0
library,@sigstore/protobuf-specs@0.2.1,@sigstore,protobuf-specs,0.2.1,Apache-2.0
library,@sigstore/sign@1.0.0,@sigstore,sign,1.0.0,Apache-2.0
library,@sigstore/tuf@1.0.3,@sigstore,tuf,1.0.3,Apache-2.0
library,@sinclair/typebox@0.25.24,@sinclair,typebox,0.25.24,MIT
library,@sinclair/typebox@0.27.8,@sinclair,typebox,0.27.8,MIT
library,@sindresorhus/is@0.14.0,@sindresorhus,is,0.14.0,MIT
library,@sindresorhus/is@4.2.0,@sindresorhus,is,4.2.0,MIT
library,@sindresorhus/is@4.6.0,@sindresorhus,is,4.6.0,MIT
library,@sindresorhus/is@5.4.1,@sindresorhus,is,5.4.1,MIT
library,@sindresorhus/is@5.6.0,@sindresorhus,is,5.6.0,MIT
library,@sindresorhus/is@6.1.0,@sindresorhus,is,6.1.0,MIT
library,@sindresorhus/merge-streams@1.0.0,@sindresorhus,merge-streams,1.0.0,MIT
library,@sinonjs/commons@1.7.0,@sinonjs,commons,1.7.0,BSD-3-Clause
library,@sinonjs/commons@1.8.0,@sinonjs,commons,1.8.0,BSD-3-Clause
library,@sinonjs/commons@1.8.2,@sinonjs,commons,1.8.2,BSD-3-Clause
library,@sinonjs/commons@1.8.3,@sinonjs,commons,1.8.3,BSD-3-Clause
library,@sinonjs/commons@2.0.0,@sinonjs,commons,2.0.0,BSD-3-Clause
library,@sinonjs/commons@3.0.0,@sinonjs,commons,3.0.0,BSD-3-Clause
library,@sinonjs/commons@3.0.1,@sinonjs,commons,3.0.1,BSD-3-Clause
library,@sinonjs/fake-timers@10.3.0,@sinonjs,fake-timers,10.3.0,BSD-3-Clause
library,@sinonjs/fake-timers@11.2.2,@sinonjs,fake-timers,11.2.2,BSD-3-Clause
library,@sinonjs/fake-timers@6.0.1,@sinonjs,fake-timers,6.0.1,BSD-3-Clause
library,@sinonjs/fake-timers@7.1.2,@sinonjs,fake-timers,7.1.2,BSD-3-Clause
library,@sinonjs/formatio@4.0.1,@sinonjs,formatio,4.0.1,BSD-3-Clause
library,@sinonjs/formatio@5.0.1,@sinonjs,formatio,5.0.1,BSD-3-Clause
library,@sinonjs/samsam@4.2.2,@sinonjs,samsam,4.2.2,BSD-3-Clause
library,@sinonjs/samsam@5.0.3,@sinonjs,samsam,5.0.3,BSD-3-Clause
library,@sinonjs/samsam@8.0.0,@sinonjs,samsam,8.0.0,BSD-3-Clause
library,@sinonjs/text-encoding@0.7.1,@sinonjs,text-encoding,0.7.1,
library,@sinonjs/text-encoding@0.7.2,@sinonjs,text-encoding,0.7.2,
library,@slack/types@2.9.0,@slack,types,2.9.0,MIT
library,@slack/webhook@7.0.2,@slack,webhook,7.0.2,MIT
library,@smithy/abort-controller@2.0.12,@smithy,abort-controller,2.0.12,Apache-2.0
library,@smithy/abort-controller@3.0.0,@smithy,abort-controller,3.0.0,Apache-2.0
library,@smithy/chunked-blob-reader-native@2.0.0,@smithy,chunked-blob-reader-native,2.0.0,Apache-2.0
library,@smithy/chunked-blob-reader@2.0.0,@smithy,chunked-blob-reader,2.0.0,Apache-2.0
library,@smithy/config-resolver@2.0.16,@smithy,config-resolver,2.0.16,Apache-2.0
library,@smithy/config-resolver@3.0.0,@smithy,config-resolver,3.0.0,Apache-2.0
library,@smithy/core@2.0.1,@smithy,core,2.0.1,Apache-2.0
library,@smithy/credential-provider-imds@2.0.18,@smithy,credential-provider-imds,2.0.18,Apache-2.0
library,@smithy/credential-provider-imds@3.0.0,@smithy,credential-provider-imds,3.0.0,Apache-2.0
library,@smithy/eventstream-codec@2.0.12,@smithy,eventstream-codec,2.0.12,Apache-2.0
library,@smithy/eventstream-serde-browser@2.0.12,@smithy,eventstream-serde-browser,2.0.12,Apache-2.0
library,@smithy/eventstream-serde-config-resolver@2.0.12,@smithy,eventstream-serde-config-resolver,2.0.12,Apache-2.0
library,@smithy/eventstream-serde-node@2.0.12,@smithy,eventstream-serde-node,2.0.12,Apache-2.0
library,@smithy/eventstream-serde-universal@2.0.12,@smithy,eventstream-serde-universal,2.0.12,Apache-2.0
library,@smithy/fetch-http-handler@2.2.4,@smithy,fetch-http-handler,2.2.4,Apache-2.0
library,@smithy/fetch-http-handler@3.0.1,@smithy,fetch-http-handler,3.0.1,Apache-2.0
library,@smithy/hash-blob-browser@2.0.12,@smithy,hash-blob-browser,2.0.12,Apache-2.0
library,@smithy/hash-node@2.0.12,@smithy,hash-node,2.0.12,Apache-2.0
library,@smithy/hash-node@3.0.0,@smithy,hash-node,3.0.0,Apache-2.0
library,@smithy/hash-stream-node@2.0.12,@smithy,hash-stream-node,2.0.12,Apache-2.0
library,@smithy/invalid-dependency@2.0.12,@smithy,invalid-dependency,2.0.12,Apache-2.0
library,@smithy/invalid-dependency@3.0.0,@smithy,invalid-dependency,3.0.0,Apache-2.0
library,@smithy/is-array-buffer@2.0.0,@smithy,is-array-buffer,2.0.0,Apache-2.0
library,@smithy/is-array-buffer@3.0.0,@smithy,is-array-buffer,3.0.0,Apache-2.0
library,@smithy/md5-js@2.0.12,@smithy,md5-js,2.0.12,Apache-2.0
library,@smithy/middleware-content-length@2.0.14,@smithy,middleware-content-length,2.0.14,Apache-2.0
library,@smithy/middleware-content-length@3.0.0,@smithy,middleware-content-length,3.0.0,Apache-2.0
library,@smithy/middleware-endpoint@2.1.3,@smithy,middleware-endpoint,2.1.3,Apache-2.0
library,@smithy/middleware-endpoint@3.0.0,@smithy,middleware-endpoint,3.0.0,Apache-2.0
library,@smithy/middleware-retry@2.0.18,@smithy,middleware-retry,2.0.18,Apache-2.0
library,@smithy/middleware-retry@3.0.1,@smithy,middleware-retry,3.0.1,Apache-2.0
library,@smithy/middleware-serde@2.0.12,@smithy,middleware-serde,2.0.12,Apache-2.0
library,@smithy/middleware-serde@3.0.0,@smithy,middleware-serde,3.0.0,Apache-2.0
library,@smithy/middleware-stack@2.0.6,@smithy,middleware-stack,2.0.6,Apache-2.0
library,@smithy/middleware-stack@3.0.0,@smithy,middleware-stack,3.0.0,Apache-2.0
library,@smithy/node-config-provider@2.1.3,@smithy,node-config-provider,2.1.3,Apache-2.0
library,@smithy/node-config-provider@3.0.0,@smithy,node-config-provider,3.0.0,Apache-2.0
library,@smithy/node-http-handler@2.1.8,@smithy,node-http-handler,2.1.8,Apache-2.0
library,@smithy/node-http-handler@3.0.0,@smithy,node-http-handler,3.0.0,Apache-2.0
library,@smithy/property-provider@2.0.13,@smithy,property-provider,2.0.13,Apache-2.0
library,@smithy/property-provider@3.0.0,@smithy,property-provider,3.0.0,Apache-2.0
library,@smithy/protocol-http@3.0.8,@smithy,protocol-http,3.0.8,Apache-2.0
library,@smithy/protocol-http@4.0.0,@smithy,protocol-http,4.0.0,Apache-2.0
library,@smithy/querystring-builder@2.0.12,@smithy,querystring-builder,2.0.12,Apache-2.0
library,@smithy/querystring-builder@3.0.0,@smithy,querystring-builder,3.0.0,Apache-2.0
library,@smithy/querystring-parser@2.0.12,@smithy,querystring-parser,2.0.12,Apache-2.0
library,@smithy/querystring-parser@3.0.0,@smithy,querystring-parser,3.0.0,Apache-2.0
library,@smithy/service-error-classification@2.0.5,@smithy,service-error-classification,2.0.5,Apache-2.0
library,@smithy/service-error-classification@3.0.0,@smithy,service-error-classification,3.0.0,Apache-2.0
library,@smithy/shared-ini-file-loader@2.2.2,@smithy,shared-ini-file-loader,2.2.2,Apache-2.0
library,@smithy/shared-ini-file-loader@3.0.0,@smithy,shared-ini-file-loader,3.0.0,Apache-2.0
library,@smithy/signature-v4@2.0.12,@smithy,signature-v4,2.0.12,Apache-2.0
library,@smithy/signature-v4@3.0.0,@smithy,signature-v4,3.0.0,Apache-2.0
library,@smithy/smithy-client@2.1.12,@smithy,smithy-client,2.1.12,Apache-2.0
library,@smithy/smithy-client@3.0.1,@smithy,smithy-client,3.0.1,Apache-2.0
library,@smithy/types@2.4.0,@smithy,types,2.4.0,Apache-2.0
library,@smithy/types@3.0.0,@smithy,types,3.0.0,Apache-2.0
library,@smithy/url-parser@2.0.12,@smithy,url-parser,2.0.12,Apache-2.0
library,@smithy/url-parser@3.0.0,@smithy,url-parser,3.0.0,Apache-2.0
library,@smithy/util-base64@2.0.0,@smithy,util-base64,2.0.0,Apache-2.0
library,@smithy/util-base64@3.0.0,@smithy,util-base64,3.0.0,Apache-2.0
library,@smithy/util-body-length-browser@2.0.0,@smithy,util-body-length-browser,2.0.0,Apache-2.0
library,@smithy/util-body-length-browser@3.0.0,@smithy,util-body-length-browser,3.0.0,Apache-2.0
library,@smithy/util-body-length-node@2.1.0,@smithy,util-body-length-node,2.1.0,Apache-2.0
library,@smithy/util-body-length-node@3.0.0,@smithy,util-body-length-node,3.0.0,Apache-2.0
library,@smithy/util-buffer-from@2.0.0,@smithy,util-buffer-from,2.0.0,Apache-2.0
library,@smithy/util-buffer-from@3.0.0,@smithy,util-buffer-from,3.0.0,Apache-2.0
library,@smithy/util-config-provider@2.0.0,@smithy,util-config-provider,2.0.0,Apache-2.0
library,@smithy/util-config-provider@3.0.0,@smithy,util-config-provider,3.0.0,Apache-2.0
library,@smithy/util-defaults-mode-browser@2.0.16,@smithy,util-defaults-mode-browser,2.0.16,Apache-2.0
library,@smithy/util-defaults-mode-browser@3.0.1,@smithy,util-defaults-mode-browser,3.0.1,Apache-2.0
library,@smithy/util-defaults-mode-node@2.0.21,@smithy,util-defaults-mode-node,2.0.21,Apache-2.0
library,@smithy/util-defaults-mode-node@3.0.1,@smithy,util-defaults-mode-node,3.0.1,Apache-2.0
library,@smithy/util-endpoints@2.0.0,@smithy,util-endpoints,2.0.0,Apache-2.0
library,@smithy/util-hex-encoding@2.0.0,@smithy,util-hex-encoding,2.0.0,Apache-2.0
library,@smithy/util-hex-encoding@3.0.0,@smithy,util-hex-encoding,3.0.0,Apache-2.0
library,@smithy/util-middleware@2.0.5,@smithy,util-middleware,2.0.5,Apache-2.0
library,@smithy/util-middleware@3.0.0,@smithy,util-middleware,3.0.0,Apache-2.0
library,@smithy/util-retry@2.0.5,@smithy,util-retry,2.0.5,Apache-2.0
library,@smithy/util-retry@3.0.0,@smithy,util-retry,3.0.0,Apache-2.0
library,@smithy/util-stream@2.0.17,@smithy,util-stream,2.0.17,Apache-2.0
library,@smithy/util-stream@3.0.1,@smithy,util-stream,3.0.1,Apache-2.0
library,@smithy/util-uri-escape@2.0.0,@smithy,util-uri-escape,2.0.0,Apache-2.0
library,@smithy/util-uri-escape@3.0.0,@smithy,util-uri-escape,3.0.0,Apache-2.0
library,@smithy/util-utf8@2.0.0,@smithy,util-utf8,2.0.0,Apache-2.0
library,@smithy/util-utf8@3.0.0,@smithy,util-utf8,3.0.0,Apache-2.0
library,@smithy/util-waiter@2.0.12,@smithy,util-waiter,2.0.12,Apache-2.0
library,@sphinxxxx/color-conversion@2.2.2,@sphinxxxx,color-conversion,2.2.2,ISC
library,@sqltools/formatter@1.2.5,@sqltools,formatter,1.2.5,MIT
library,@surma/rollup-plugin-off-main-thread@1.4.2,@surma,rollup-plugin-off-main-thread,1.4.2,Apache-2.0
library,@svgr/webpack@5.4.0,@svgr,webpack,5.4.0,MIT
library,@swc/core-darwin-arm64@1.3.102,@swc,core-darwin-arm64,1.3.102,
library,@swc/core@1.3.102,@swc,core,1.3.102,Apache-2.0
library,@swc/counter@0.1.2,@swc,counter,0.1.2,Apache-2.0
library,@swc/types@0.1.5,@swc,types,0.1.5,Apache-2.0
library,@szmarczak/http-timer@1.1.2,@szmarczak,http-timer,1.1.2,MIT
library,@szmarczak/http-timer@4.0.6,@szmarczak,http-timer,4.0.6,MIT
library,@szmarczak/http-timer@5.0.1,@szmarczak,http-timer,5.0.1,MIT
library,@tanstack/eslint-plugin-query@5.17.7,@tanstack,eslint-plugin-query,5.17.7,MIT
library,@tanstack/query-core@5.17.9,@tanstack,query-core,5.17.9,MIT
library,@tanstack/query-devtools@5.17.7,@tanstack,query-devtools,5.17.7,MIT
library,@tanstack/react-query-devtools@5.17.9,@tanstack,react-query-devtools,5.17.9,MIT
library,@tanstack/react-query@5.17.9,@tanstack,react-query,5.17.9,MIT
library,@tanstack/react-table@8.11.4,@tanstack,react-table,8.11.4,MIT
library,@tanstack/table-core@8.11.4,@tanstack,table-core,8.11.4,MIT
library,@testing-library/dom@7.31.2,@testing-library,dom,7.31.2,MIT
library,@testing-library/dom@9.3.3,@testing-library,dom,9.3.3,MIT
library,@testing-library/jest-dom@6.2.0,@testing-library,jest-dom,6.2.0,MIT
library,@testing-library/react@11.2.7,@testing-library,react,11.2.7,MIT
library,@testing-library/react@14.1.2,@testing-library,react,14.1.2,MIT
library,@testing-library/user-event@12.8.3,@testing-library,user-event,12.8.3,MIT
library,@testing-library/user-event@14.5.1,@testing-library,user-event,14.5.1,MIT
library,@tootallnate/once@1.1.2,@tootallnate,once,1.1.2,MIT
library,@tootallnate/once@2.0.0,@tootallnate,once,2.0.0,MIT
